episode,total_steps,reward,avg_q,satisfaction,actor_loss,critic_loss,w_eng,w_sat,w_div
239,3118,5.637859,17.528427124023438,0.05000000000000007,-22.02368884616428,36.27995077768961,0.28939068,0.34567562,0.3649336
240,3125,-1.1867931,17.741979598999023,0.15000000000000008,-22.10169083731515,30.00920799800328,0.24556111,0.41165006,0.34278888
241,3147,5.4720078,17.881025314331055,0.0,-22.31415011666038,41.77640177986839,0.25314775,0.39677683,0.3500754
242,3157,1.1154623,18.174896240234375,0.15000000000000008,-22.724991035461425,39.1998929977417,0.28680232,0.33730182,0.37589595
243,3169,0.8685739,17.747819900512695,0.05000000000000013,-22.220550537109375,44.13929271697998,0.27588227,0.36568448,0.35843328
244,3176,-1.5626302,18.55464744567871,0.15000000000000008,-23.065023967197963,33.71398271833147,0.21723303,0.45057428,0.3321927
245,3189,2.2553422,18.376583099365234,0.15000000000000013,-22.864760178786057,42.289322926447944,0.2664914,0.37823406,0.3552746
246,3196,-0.6619141,18.45319938659668,0.15000000000000008,-22.914165224347794,42.42016002110073,0.2936773,0.32421142,0.3821113
247,3204,-1.2208695,19.158226013183594,0.10000000000000007,-23.981950521469116,26.6104474067688,0.2617925,0.38228965,0.35591778
248,3219,2.8800843,18.877323150634766,0.05000000000000007,-23.50439109802246,36.01711654663086,0.22855909,0.39944163,0.3719993
249,3232,1.399533,19.05903434753418,0.15000000000000013,-23.78277279780461,38.17234274057242,0.2486805,0.39789754,0.353422
250,3242,-0.75864077,18.97076416015625,6.938893903907228e-17,-23.840686225891112,44.72901554107666,0.22375341,0.4413189,0.33492768
251,3260,4.2268424,19.159881591796875,0.1999999999999999,-23.83015251159668,45.95762507120768,0.23705585,0.4168387,0.34610546
252,3269,-1.3256075,19.000675201416016,0.05000000000000007,-23.866241031222874,49.90581851535373,0.22548467,0.43342352,0.3410918
253,3276,-1.6348062,19.608123779296875,0.15000000000000008,-24.40962736947196,46.442238671439036,0.2597931,0.38617465,0.3540322
254,3286,-0.098560095,19.88717269897461,0.15000000000000008,-24.762376403808595,41.43074741363525,0.23812911,0.42203596,0.33983487
255,3305,4.0021276,19.11778450012207,0.0,-24.086854934692383,51.246875261005606,0.27133474,0.37307417,0.3555911
256,3330,7.0815,20.112918853759766,0.0,-24.918873977661132,45.10502449035644,0.2721472,0.36660436,0.36124843
257,3343,1.9472675,20.06401824951172,0.15000000000000008,-25.003261419442985,41.87193122276893,0.29468435,0.3334513,0.37186426
258,3352,0.58478355,19.925777435302734,0.05000000000000007,-24.89287100897895,51.700839572482636,0.29363438,0.3186379,0.38772777
259,3366,1.1492913,20.406747817993164,0.0,-25.402187756129674,45.83669539860317,0.25235924,0.3938131,0.35382771
260,3382,3.0045338,20.816648483276367,1.8041124150158794e-16,-25.696150541305542,46.8203946352005,0.26570886,0.3738207,0.3604704
261,3398,3.5147088,20.68783950805664,0.1500000000000002,-25.570589661598206,43.727904081344604,0.2788338,0.36047173,0.36069447
262,3410,-0.5170915,21.64837074279785,0.05000000000000013,-26.614678064982098,49.96282434463501,0.25487572,0.39102715,0.3540971
263,3423,-0.37187862,20.988685607910156,0.0,-26.033748626708984,55.51523164602426,0.22542651,0.43778974,0.3367838
264,3433,1.5296192,21.870975494384766,0.15000000000000008,-26.98883171081543,37.2406042098999,0.292711,0.32177737,0.3855117
265,3445,0.67139983,20.964427947998047,0.05000000000000002,-26.0420184135437,52.25485388437907,0.22583123,0.43391284,0.34025598
266,3455,0.06391883,21.701637268066406,6.938893903907228e-17,-26.810278511047365,44.12942962646484,0.29042202,0.33017775,0.37940022
267,3469,3.1899168,21.91263198852539,0.10000000000000007,-27.00802775791713,52.42809404645647,0.28348568,0.3545441,0.36197016
268,3484,3.4346826,21.308185577392578,0.1999999999999998,-26.532539749145506,54.54070460001628,0.2896846,0.33438373,0.3759317
269,3491,-2.1601968,21.7974853515625,0.15000000000000008,-27.032630375453405,56.35209219796317,0.22689313,0.44040582,0.332701
270,3509,4.507428,21.898550033569336,0.049999999999999795,-27.227244589063858,60.5889523824056,0.25968224,0.3904362,0.34988156
271,3525,1.7676349,22.468341827392578,0.0,-27.961521983146667,48.83438980579376,0.26861456,0.37510714,0.35627827
272,3533,-1.2155001,22.50973892211914,0.10000000000000007,-27.96547031402588,61.96470403671265,0.23871179,0.4191667,0.34212154
273,3556,4.251052,22.89413833618164,0.0,-28.128146130105723,51.82335803819739,0.2252085,0.42565346,0.349138
274,3568,1.3154259,22.554656982421875,0.05000000000000007,-28.017523447672527,57.403148333231606,0.2786045,0.3647614,0.3566341
275,3579,-0.4846747,23.089794158935547,0.0,-28.493647488680754,54.242016012018375,0.23399542,0.41798854,0.34801602
276,3587,-2.4370725,22.735858917236328,0.10000000000000007,-27.723780632019043,67.35874199867249,0.22141607,0.4417861,0.3367979
277,3605,3.369587,23.131486892700195,0.0,-28.75267611609565,60.91538577609592,0.24044685,0.4182722,0.34128088
278,3621,3.3447375,23.894807815551758,0.1500000000000002,-29.050333380699158,49.87597966194153,0.279112,0.3591275,0.36176053
279,3628,-0.8978722,24.18402099609375,0.15000000000000008,-29.696534293038503,45.76753616333008,0.26448384,0.38144952,0.3540667
280,3638,0.5862255,22.90428352355957,0.15000000000000013,-28.40836982727051,69.65537643432617,0.28616458,0.33454967,0.37928578
281,3657,4.447562,23.84800910949707,0.15000000000000013,-29.268674750077096,62.22078092474686,0.24128203,0.41479474,0.34392327
282,3670,3.0257282,24.244211196899414,0.15000000000000008,-29.749235299917366,57.72333555955153,0.2964372,0.3215301,0.38203272
283,3683,2.0983608,24.851299285888672,6.938893903907228e-17,-30.44939760061411,59.275784712571365,0.28106946,0.3342446,0.384686
284,3705,5.546322,24.24871826171875,0.15000000000000013,-30.029092875393953,71.92376648296009,0.22935219,0.43710148,0.33354628
285,3740,13.145608,24.83580207824707,0.10000000000000024,-30.643658992222377,67.2625343322754,0.26088843,0.39270502,0.34640652
286,3752,1.982352,25.226469039916992,0.05000000000000007,-30.866941610972088,76.33078082402547,0.25548065,0.3927277,0.35179165
287,3760,-1.1679657,24.994524002075195,0.10000000000000007,-30.83249020576477,66.68505764007568,0.26413628,0.37904087,0.35682288
288,3770,0.92002964,25.125133514404297,0.15000000000000013,-31.067118835449218,67.24560089111328,0.27685887,0.35868418,0.36445695
289,3789,5.728649,25.279802322387695,0.15000000000000008,-30.943780397114,74.67070147865697,0.29841778,0.3202022,0.38137996
290,3801,1.2222147,25.699501037597656,0.05000000000000007,-31.747355620066326,71.56540489196777,0.22593023,0.43378064,0.34028918
291,3813,0.26338482,25.733461380004883,0.05000000000000007,-31.82000970840454,66.07473182678223,0.22083221,0.43786532,0.3413024
292,3821,0.0590477,25.721675872802734,0.10000000000000007,-31.903992414474487,73.54797649383545,0.29308462,0.33101255,0.3759028
293,3837,2.5519612,25.855695724487305,0.15000000000000008,-32.02598714828491,73.9225594997406,0.2772373,0.34424108,0.37852168
294,3850,0.94568324,26.592185974121094,6.938893903907228e-17,-32.56171241173377,85.27831326998196,0.29284468,0.33296102,0.37419432
295,3868,4.0116444,26.709625244140625,0.05000000000000007,-32.694785330030655,70.25762621561687,0.26458588,0.37776503,0.35764912
296,3878,0.80804634,27.173114776611328,0.15000000000000013,-33.17180633544922,64.25416107177735,0.26897952,0.3694679,0.3615526
297,3893,0.9857569,27.039827346801758,0.05000000000000007,-33.165453084309895,83.1123488108317,0.24262884,0.41777524,0.33959588
298,3901,-0.6493585,26.845287322998047,0.10000000000000007,-32.93646454811096,62.83754253387451,0.2813518,0.35931557,0.3593326
299,3911,0.111780405,26.6317138671875,6.938893903907228e-17,-32.54312686920166,86.59667205810547,0.28029776,0.35931513,0.36038712
300,3924,1.6874418,27.842966079711914,6.938893903907228e-17,-33.78399291405311,84.84686602078952,0.29415467,0.32201323,0.38383204
301,3932,-1.7203941,27.355419158935547,0.10000000000000007,-33.4434380531311,78.87625360488892,0.226583,0.43682203,0.33659503
302,3944,0.8506477,27.891511917114258,0.05000000000000013,-34.26471074422201,90.69249025980632,0.2600638,0.38183907,0.3580971
303,3952,-1.381047,27.148334503173828,0.10000000000000007,-33.4724760055542,89.68799781799316,0.22323717,0.43718728,0.33957556
304,3960,-0.7114742,28.51999855041504,0.10000000000000007,-34.564815521240234,87.71182918548584,0.2929485,0.3297499,0.37730157
305,3976,3.7314289,28.52984619140625,0.15000000000000008,-34.480645418167114,73.35919976234436,0.2551845,0.39313987,0.35167566
306,3983,-0.9350896,27.434158325195312,0.15000000000000008,-34.10757827758789,89.56235068184989,0.23571071,0.4216633,0.342626
307,3993,0.95373464,28.35921287536621,0.15000000000000013,-34.447775268554686,97.1171485900879,0.2911337,0.32313454,0.38573176
308,4003,0.50319433,28.233501434326172,0.15000000000000008,-34.60570793151855,104.63960227966308,0.28065398,0.35626614,0.3630799
309,4012,0.15747905,27.822162628173828,0.05000000000000007,-34.181605868869354,88.5885984632704,0.29826882,0.32209647,0.3796347
310,4035,5.114064,28.38286018371582,0.0,-34.80800197435462,91.59734012769616,0.29203948,0.32562554,0.38233495
311,4047,1.3765836,28.890892028808594,0.05000000000000007,-35.26505025227865,90.2136173248291,0.281664,0.3536508,0.36468518
312,4059,0.38631916,29.6240234375,0.05000000000000007,-36.09633127848307,84.41484832763672,0.264269,0.38292804,0.35280293
313,4069,0.54621243,28.420574188232422,0.15000000000000008,-35.01390113830566,92.63142623901368,0.22585818,0.39019352,0.38394827
314,4082,1.3094494,29.596242904663086,0.15000000000000008,-36.10519350492037,84.91486446674054,0.29785767,0.31649217,0.38565016
315,4109,10.364597,29.953975677490234,0.049999999999999795,-36.80273338600441,92.80702379014757,0.29571524,0.32799286,0.37629184
316,4123,2.718025,30.25689125061035,0.10000000000000013,-36.89355822971889,86.65889876229423,0.26045772,0.38982782,0.34971446
317,4137,1.7889583,30.256683349609375,0.0,-36.986238207135884,108.66797855922154,0.28470927,0.34300473,0.372286
318,4145,-0.0100131035,30.36428451538086,0.10000000000000007,-36.790249824523926,97.50988149642944,0.2895236,0.33633187,0.37414455
319,4177,11.877012,30.371639251708984,0.09999999999999991,-37.16063952445984,116.76818418502808,0.2953848,0.33313408,0.37148118
320,4208,7.2426643,31.564716339111328,0.0,-38.17820542858493,104.1579346195344,0.22365168,0.4406222,0.3357261
321,4215,-0.39735937,31.040964126586914,0.15000000000000008,-37.77330616542271,96.34907695225307,0.27283505,0.3669259,0.36023903
322,4229,0.34206867,31.71799659729004,0.0,-38.51064028058733,88.3738591330392,0.24780977,0.403568,0.34862232
323,4236,-0.7827084,32.20798873901367,0.15000000000000008,-38.66917092459543,83.63692937578473,0.2692553,0.37046698,0.3602778
324,4276,12.099862,31.613147735595703,0.1500000000000002,-38.42723569869995,114.79217758178712,0.24151708,0.41208473,0.34639814
325,4284,-0.1882503,32.13111877441406,0.10000000000000007,-38.898000717163086,120.03313827514648,0.28272218,0.35384622,0.36343163
326,4298,0.60023737,32.38711929321289,0.0,-39.41825403485979,110.23333386012486,0.27742296,0.36822018,0.3543568
327,4320,3.437513,33.150230407714844,0.1,-40.171328804709695,88.03723508661443,0.26122126,0.38072646,0.35805225
328,4327,-0.7427497,33.77015686035156,0.15000000000000008,-40.86136136736189,85.97559411185128,0.2510908,0.4010333,0.34787592
329,4342,2.9072127,33.50096893310547,0.05000000000000013,-40.25125249226888,116.35435638427734,0.25903028,0.39083353,0.35013616
330,4357,1.9618287,33.05849838256836,0.0,-40.07980117797852,130.60779622395833,0.22759654,0.43531904,0.33708444
331,4368,0.5182204,33.074851989746094,0.10000000000000007,-40.233957810835406,130.75409386374733,0.270356,0.3714484,0.35819563
332,4378,0.1412859,33.67247009277344,0.15000000000000013,-40.97713508605957,116.30955429077149,0.24347857,0.41248587,0.34403554
333,4393,3.2707493,34.22562026977539,0.05000000000000013,-41.36458180745443,106.3540885925293,0.29751387,0.32000902,0.38247713
334,4400,-1.3193529,33.93978500366211,0.15000000000000008,-41.101902553013396,142.80687713623047,0.23293927,0.4260103,0.3410505
335,4414,2.6341097,34.6452751159668,0.10000000000000007,-42.06097684587751,98.80863789149693,0.22782445,0.43589893,0.33627668
336,4426,-0.7405062,34.96152877807617,0.0,-42.13733514149984,106.21745363871257,0.2457005,0.40919593,0.3451036
337,4437,0.05819416,35.07610321044922,0.0,-42.52508267489347,122.1527099609375,0.25231132,0.39805454,0.34963414
338,4444,-1.5356116,35.51128005981445,0.15000000000000008,-43.07017844063895,97.3343996320452,0.23641247,0.4134482,0.35013932
339,4454,0.0048000813,35.64834213256836,0.15000000000000013,-42.88638076782227,102.97211151123047,0.24157709,0.41367528,0.34474772
340,4470,3.0652838,34.659400939941406,0.15000000000000013,-42.13312005996704,141.48559737205505,0.2571411,0.39116308,0.35169584
341,4494,7.2299843,34.84074401855469,0.05000000000000013,-42.571309089660645,127.88666343688965,0.23646396,0.38824564,0.37529033
342,4501,-0.43945074,35.09335708618164,0.15000000000000008,-42.526771545410156,121.01833234514508,0.28164744,0.33845907,0.37989345
343,4514,1.6097479,35.754085540771484,1.3877787807814457e-17,-43.38422481830303,117.98108731783353,0.28144884,0.33991125,0.37863994
344,4524,0.15937519,35.03273010253906,0.15000000000000013,-42.86396675109863,151.8281677246094,0.26716983,0.37570146,0.35712868
345,4547,7.045258,36.26298904418945,0.10000000000000007,-43.99401606684146,127.81741863748302,0.22528385,0.4394316,0.33528456
346,4565,1.3162842,36.737091064453125,1.3877787807814457e-17,-44.180886798434784,122.07873238457574,0.23962787,0.41784525,0.34252682
347,4591,6.1345496,36.912574768066406,0.0,-44.64351683396559,141.09668496938852,0.29548892,0.31649718,0.38801384
348,4600,-0.77016807,35.8608512878418,0.05000000000000007,-43.81813769870334,167.50660536024304,0.24103084,0.41220918,0.34675997
349,4615,1.7796493,37.12125778198242,0.05000000000000013,-44.87848688761393,155.36648661295573,0.24339011,0.4078964,0.34871352
350,4633,4.6146827,37.17670822143555,0.05000000000000013,-45.231042014227974,133.23900010850696,0.27566975,0.36309838,0.3612319
